Line_ID,Folio,Token_Count,Operator_Count,Z_t,Clock_Phase,C_star_t
15138,"f77v.13,+P0",0,5,81881,2.6806,0.75
15139,"f77v.13,+P0",0,5,81886,2.6808,1.0
15140,"f77v.13,+P0",0,5,81891,2.6809,0.5
15141,"f77v.13,+P0",0,6,81897,2.6811,0.8
15142,"f77v.13,+P0",0,3,81900,2.6813,1.0
15143,"f77v.14,+P0",0,10,81910,2.6815,1.0
15144,"f77v.14,+P0",0,5,81915,2.6816,1.0
15145,"f77v.14,+P0",0,7,81922,2.6818,0.8333
15146,"f77v.14,+P0",0,6,81928,2.682,0.8
15147,"f77v.14,+P0",0,5,81933,2.6822,0.75
15148,"f77v.14,+P0",0,4,81937,2.6823,1.0
15149,"f77v.14,+P0",0,8,81945,2.6825,0.8571
15150,"f77v.14,+P0",0,3,81948,2.6827,1.0
15151,"f77v.14,+P0",0,3,81951,2.6829,1.0
15152,"f77v.14,+P0",0,2,81953,2.6831,1.0
15153,"f77v.15,+P0",0,9,81962,2.6832,0.75
15154,"f77v.15,+P0",0,4,81966,2.6834,0.6667
15155,"f77v.16,+P0",0,5,81971,2.6836,1.0
15156,"f77v.16,+P0",0,5,81976,2.6838,0.75
15157,"f77v.16,+P0",0,6,81982,2.6839,0.6
15158,"f77v.16,+P0",0,5,81987,2.6841,1.0
15159,"f77v.16,+P0",0,6,81993,2.6843,0.8
15160,"f77v.16,+P0",0,6,81999,2.6845,0.6
15161,"f77v.16,+P0",0,5,82004,2.6846,0.75
15162,"f77v.16,+P0",0,4,82008,2.6848,1.0
15163,"f77v.17,+P0",0,7,82015,2.685,1.0
15164,"f77v.17,+P0",0,9,82024,2.6852,1.0
15165,"f77v.17,+P0",0,8,82032,2.6854,0.8571
15166,"f77v.17,+P0",0,6,82038,2.6855,0.6
15167,"f77v.17,+P0",0,5,82043,2.6857,0.75
15168,"f77v.17,+P0",0,4,82047,2.6859,1.0
15169,"f77v.18,+P0",0,7,82054,2.6861,0.6667
15170,"f77v.18,+P0",0,5,82059,2.6862,1.0
15171,"f77v.18,+P0",0,5,82064,2.6864,0.75
15172,"f77v.18,+P0",0,5,82069,2.6866,0.5
15173,"f77v.18,+P0",0,5,82074,2.6868,0.75
15174,"f77v.18,+P0",0,3,82077,2.687,1.0
15175,"f77v.18,+P0",0,4,82081,2.6871,1.0
15176,"f77v.19,+P0",0,7,82088,2.6873,0.8333
15177,"f77v.19,+P0",0,4,82092,2.6875,0.6667
15178,"f77v.19,+P0",0,7,82099,2.6877,0.6667
15179,"f77v.19,+P0",0,10,82109,2.6878,0.8889
15180,"f77v.19,+P0",0,5,82114,2.688,1.0
15181,"f77v.19,+P0",0,3,82117,2.6882,1.0
15182,"f77v.20,+P0",0,5,82122,2.6884,0.75
15183,"f77v.20,+P0",0,8,82130,2.6885,1.0
15184,"f77v.20,+P0",0,6,82136,2.6887,0.8
15185,"f77v.20,+P0",0,5,82141,2.6889,0.75
15186,"f77v.20,+P0",0,10,82151,2.6891,0.8889
15187,"f77v.21,+P0",0,5,82156,2.6893,0.75
15188,"f77v.21,+P0",0,8,82164,2.6894,1.0
15189,"f77v.21,+P0",0,4,82168,2.6896,0.6667
15190,"f77v.21,+P0",0,5,82173,2.6898,1.0
15191,"f77v.21,+P0",0,10,82183,2.69,0.6667
15192,"f77v.21,+P0",0,6,82189,2.6901,1.0
15193,"f77v.22,+P0",0,7,82196,2.6903,0.8333
15194,"f77v.22,+P0",0,3,82199,2.6905,1.0
15195,"f77v.22,+P0",0,5,82204,2.6907,1.0
15196,"f77v.22,+P0",0,7,82211,2.6908,0.5
15197,"f77v.22,+P0",0,7,82218,2.691,0.6667
15198,"f77v.22,+P0",0,6,82224,2.6912,0.6
15199,"f77v.22,+P0",0,5,82229,2.6914,0.75
15200,"f77v.22,+P0",0,3,82232,2.6916,1.0
15201,"f77v.23,+P0",0,5,82237,2.6917,0.75
15202,"f77v.23,+P0",0,5,82242,2.6919,1.0
15203,"f77v.23,+P0",0,2,82244,2.6921,1.0
15204,"f77v.23,+P0",0,5,82249,2.6923,1.0
15205,"f77v.23,+P0",0,7,82256,2.6924,0.8333
15206,"f77v.23,+P0",0,2,82258,2.6926,1.0
15207,"f77v.23,+P0",0,4,82262,2.6928,0.3333
15208,"f77v.23,+P0",0,4,82266,2.693,1.0
15209,"f77v.23,+P0",0,6,82272,2.6931,1.0
15210,"f77v.24,+P0",0,5,82277,2.6933,0.75
15211,"f77v.24,+P0",0,7,82284,2.6935,0.6667
15212,"f77v.24,+P0",0,7,82291,2.6937,0.8333
15213,"f77v.24,+P0",0,5,82296,2.6939,0.75
15214,"f77v.24,+P0",0,4,82300,2.694,1.0
15215,"f77v.24,+P0",0,6,82306,2.6942,0.8
15216,"f77v.24,+P0",0,6,82312,2.6944,0.8
15217,"f77v.24,+P0",0,2,82314,2.6946,1.0
15218,"f77v.25,+P0",0,5,82319,2.6947,1.0
15219,"f77v.25,+P0",0,5,82324,2.6949,0.75
15220,"f77v.25,+P0",0,5,82329,2.6951,1.0
15221,"f77v.25,+P0",0,7,82336,2.6953,0.6667
15222,"f77v.25,+P0",0,5,82341,2.6954,0.75
15223,"f77v.25,+P0",0,3,82344,2.6956,1.0
15224,"f77v.25,+P0",0,6,82350,2.6958,1.0
15225,"f77v.25,+P0",0,7,82357,2.696,0.8333
15226,"f77v.25,+P0",0,2,82359,2.6962,1.0
15227,"f77v.26,+P0",0,6,82365,2.6963,1.0
15228,"f77v.26,+P0",0,5,82370,2.6965,1.0
15229,"f77v.26,+P0",0,4,82374,2.6967,0.6667
15230,"f77v.26,+P0",0,5,82379,2.6969,1.0
15231,"f77v.26,+P0",0,6,82385,2.697,0.8
15232,"f77v.26,+P0",0,4,82389,2.6972,0.3333
15233,"f77v.26,+P0",0,6,82395,2.6974,0.6
15234,"f77v.26,+P0",0,6,82401,2.6976,0.6
15235,"f77v.26,+P0",0,4,82405,2.6978,0.6667
15236,"f77v.27,+P0",0,6,82411,2.6979,0.8
15237,"f77v.27,+P0",0,6,82417,2.6981,0.6
15238,"f77v.27,+P0",0,6,82423,2.6983,1.0
15239,"f77v.27,+P0",0,6,82429,2.6985,1.0
15240,"f77v.27,+P0",0,5,82434,2.6986,0.5
15241,"f77v.27,+P0",0,4,82438,2.6988,0.6667
15242,"f77v.27,+P0",0,5,82443,2.699,1.0
15243,"f77v.27,+P0",0,6,82449,2.6992,0.6
15244,"f77v.27,+P0",0,2,82451,2.6993,1.0
15245,"f77v.28,+P0",0,6,82457,2.6995,1.0
15246,"f77v.28,+P0",0,6,82463,2.6997,0.8
15247,"f77v.28,+P0",0,5,82468,2.6999,0.75
15248,"f77v.28,+P0",0,8,82476,2.7001,1.0
15249,"f77v.28,+P0",0,6,82482,2.7002,1.0
15250,"f77v.29,+P0",0,7,82489,2.7004,0.8333
15251,"f77v.29,+P0",0,6,82495,2.7006,0.8
15252,"f77v.29,+P0",0,4,82499,2.7008,1.0
15253,"f77v.29,+P0",0,3,82502,2.7009,1.0
15254,"f77v.29,+P0",0,7,82509,2.7011,0.8333
15255,"f77v.29,+P0",0,6,82515,2.7013,1.0
15256,"f77v.29,+P0",0,4,82519,2.7015,0.6667
15257,"f77v.29,+P0",0,9,82528,2.7016,1.0
15258,"f77v.29,+P0",0,4,82532,2.7018,0.3333
15259,"f77v.30,+P0",0,4,82536,2.702,0.6667
15260,"f77v.30,+P0",0,2,82538,2.7022,1.0
15261,"f77v.30,+P0",0,5,82543,2.7024,0.75
15262,"f77v.30,+P0",0,6,82549,2.7025,0.8
15263,"f77v.30,+P0",0,6,82555,2.7027,1.0
15264,"f77v.30,+P0",0,7,82562,2.7029,0.6667
15265,"f77v.30,+P0",0,3,82565,2.7031,1.0
15266,"f77v.30,+P0",0,5,82570,2.7032,0.75
15267,"f77v.30,+P0",0,5,82575,2.7034,1.0
15268,"f77v.31,+P0",0,3,82578,2.7036,1.0
15269,"f77v.31,+P0",0,5,82583,2.7038,1.0
15270,"f77v.31,+P0",0,7,82590,2.7039,0.6667
15271,"f77v.31,+P0",0,6,82596,2.7041,0.6
15272,"f77v.31,+P0",0,6,82602,2.7043,0.8
15273,"f77v.31,+P0",0,4,82606,2.7045,1.0
15274,"f77v.31,+P0",0,6,82612,2.7047,0.8
15275,"f77v.31,+P0",0,4,82616,2.7048,0.6667
15276,"f77v.32,+P0",0,6,82622,2.705,0.8
15277,"f77v.32,+P0",0,8,82630,2.7052,0.8571
15278,"f77v.32,+P0",0,10,82640,2.7054,0.8889
15279,"f77v.32,+P0",0,7,82647,2.7055,0.6667
15280,"f77v.32,+P0",0,7,82654,2.7057,0.6667
15281,"f77v.32,+P0",0,5,82659,2.7059,0.75
15282,"f77v.33,+P0",0,7,82666,2.7061,0.6667
15283,"f77v.33,+P0",0,5,82671,2.7063,0.5
15284,"f77v.33,+P0",0,3,82674,2.7064,1.0
15285,"f77v.33,+P0",0,5,82679,2.7066,1.0
15286,"f77v.33,+P0",0,5,82684,2.7068,0.75
15287,"f77v.33,+P0",0,3,82687,2.707,1.0
15288,"f77v.33,+P0",0,1,82688,2.7071,0.0
15289,"f77v.33,+P0",0,5,82693,2.7073,0.75
15290,"f77v.33,+P0",0,3,82696,2.7075,1.0
15291,"f77v.33,+P0",0,4,82700,2.7077,0.6667
15292,"f77v.34,+P0",0,9,82709,2.7078,0.875
15293,"f77v.34,+P0",0,4,82713,2.708,1.0
15294,"f77v.34,+P0",0,4,82717,2.7082,1.0
15295,"f77v.34,+P0",0,2,82719,2.7084,1.0
15296,"f77v.34,+P0",0,7,82726,2.7086,1.0
15297,"f77v.34,+P0",0,6,82732,2.7087,0.6
15298,"f77v.34,+P0",0,6,82738,2.7089,0.8
15299,"f77v.34,+P0",0,5,82743,2.7091,1.0
15300,"f77v.35,+P0",0,10,82753,2.7093,0.8889
15301,"f77v.35,+P0",0,6,82759,2.7094,0.6
15302,"f77v.35,+P0",0,6,82765,2.7096,0.6
15303,"f77v.35,+P0",0,5,82770,2.7098,1.0
15304,"f77v.35,+P0",0,7,82777,2.71,0.8333
15305,"f77v.35,+P0",0,5,82782,2.7101,0.75
15306,"f77v.35,+P0",0,4,82786,2.7103,1.0
15307,"f77v.36,+P0",0,6,82792,2.7105,0.6
15308,"f77v.36,+P0",0,5,82797,2.7107,0.75
15309,"f77v.36,+P0",0,5,82802,2.7109,1.0
15310,"f77v.36,+P0",0,6,82808,2.711,0.8
15311,"f77v.36,+P0",0,6,82814,2.7112,1.0
15312,"f77v.36,+P0",0,6,82820,2.7114,0.8
15313,"f77v.36,+P0",0,3,82823,2.7116,1.0
15314,"f77v.36,+P0",0,5,82828,2.7117,0.75
15315,"f77v.36,+P0",0,4,82832,2.7119,0.6667
15316,"f77v.37,+P0",0,6,82838,2.7121,1.0
15317,"f77v.37,+P0",0,5,82843,2.7123,0.75
15318,"f77v.37,+P0",0,11,82854,2.7124,0.9
15319,"f77v.37,+P0",0,6,82860,2.7126,0.6
15320,"f77v.37,+P0",0,5,82865,2.7128,0.75
15321,"f77v.37,+P0",0,5,82870,2.713,0.75
15322,"f77v.37,+P0",0,5,82875,2.7132,0.75
15323,"f77v.37,+P0",0,4,82879,2.7133,0.6667
15324,"f77v.38,+P0",0,6,82885,2.7135,0.8
15325,"f77v.38,+P0",0,5,82890,2.7137,1.0
15326,"f77v.38,+P0",0,6,82896,2.7139,0.8
15327,"f77v.38,+P0",0,6,82902,2.714,0.6
15328,"f77v.38,+P0",0,9,82911,2.7142,1.0
15329,"f77v.38,+P0",0,7,82918,2.7144,1.0
15330,"f77v.38,+P0",0,6,82924,2.7146,0.8
15331,"f77v.39,+P0",0,6,82930,2.7148,1.0
15332,"f77v.39,+P0",0,6,82936,2.7149,1.0
15333,"f77v.39,+P0",0,4,82940,2.7151,0.6667
15334,"f77v.39,+P0",0,5,82945,2.7153,0.75
15335,"f77v.39,+P0",0,5,82950,2.7155,0.75
15336,"f77v.39,+P0",0,5,82955,2.7156,1.0
15337,"f77v.39,+P0",0,6,82961,2.7158,0.8
15338,"f77v.39,+P0",0,5,82966,2.716,0.75
15339,"f77v.39,+P0",0,3,82969,2.7162,1.0
15340,"f77v.40,+P0",0,6,82975,2.7163,0.6
15341,"f77v.40,+P0",0,3,82978,2.7165,1.0
15342,"f77v.40,+P0",0,5,82983,2.7167,1.0
15343,"f77v.40,+P0",0,5,82988,2.7169,0.75
15344,"f77v.40,+P0",0,7,82995,2.7171,0.6667
15345,"f77v.40,+P0",0,5,83000,2.7172,0.75
15346,"f77v.40,+P0",0,5,83005,2.7174,1.0
15347,"f77v.40,+P0",0,7,83012,2.7176,0.8333
15348,"f77v.40,+P0",0,5,83017,2.7178,0.5
15349,"f77v.41,+P0",0,5,83022,2.7179,1.0
15350,"f77v.41,+P0",0,6,83028,2.7181,1.0
15351,"f77v.41,+P0",0,6,83034,2.7183,0.6
15352,"f77v.41,+P0",0,2,83036,2.7185,1.0
15353,"f77v.41,+P0",0,5,83041,2.7186,0.75
15354,"f77v.41,+P0",0,3,83044,2.7188,1.0
15355,"f77v.41,+P0",0,6,83050,2.719,0.8
15356,"f77v.41,+P0",0,6,83056,2.7192,0.6
15357,"f77v.41,+P0",0,8,83064,2.7194,0.8571
15358,"f77v.41,+P0",0,4,83068,2.7195,0.6667
15359,"f77v.42,+P0",0,6,83074,2.7197,0.8
15360,"f77v.42,+P0",0,6,83080,2.7199,0.6
15361,"f77v.42,+P0",0,5,83085,2.7201,0.75
15362,"f77v.42,+P0",0,6,83091,2.7202,1.0
15363,"f77v.42,+P0",0,10,83101,2.7204,0.7778
15364,"f77v.42,+P0",0,4,83105,2.7206,0.6667
15365,"f77v.43,@Ln",0,7,83112,2.7208,1.0
15366,"f77v.44,@Lt",0,5,83117,2.7209,0.75
15367,"f77v.45,@Ln",0,7,83124,2.7211,1.0
15368,"f78r.1,@Lt",0,9,83133,2.7213,0.5
15369,"f78r.2,@Lt",0,6,83139,2.7215,0.8
15370,"f78r.3,@P0",0,7,83146,2.7217,0.8333
15371,"f78r.3,@P0",0,5,83151,2.7218,1.0
15372,"f78r.3,@P0",0,8,83159,2.722,0.8571
15373,"f78r.3,@P0",0,6,83165,2.7222,0.8
15374,"f78r.3,@P0",0,8,83173,2.7224,0.7143
15375,"f78r.3,@P0",0,3,83176,2.7225,0.0
15376,"f78r.4,+P0",0,7,83183,2.7227,0.8333
15377,"f78r.4,+P0",0,6,83189,2.7229,0.8
15378,"f78r.4,+P0",0,5,83194,2.7231,1.0
15379,"f78r.4,+P0",0,6,83200,2.7233,1.0
15380,"f78r.4,+P0",0,4,83204,2.7234,0.6667
15381,"f78r.4,+P0",0,6,83210,2.7236,0.8
15382,"f78r.4,+P0",0,3,83213,2.7238,0.5
15383,"f78r.5,+P0",0,7,83220,2.724,0.8333
15384,"f78r.5,+P0",0,5,83225,2.7241,0.5
15385,"f78r.5,+P0",0,3,83228,2.7243,1.0
15386,"f78r.5,+P0",0,5,83233,2.7245,1.0
15387,"f78r.5,+P0",0,6,83239,2.7247,0.8
15388,"f78r.5,+P0",0,6,83245,2.7248,0.6
15389,"f78r.5,+P0",0,6,83251,2.725,0.8
15390,"f78r.6,+P0",0,6,83257,2.7252,1.0
15391,"f78r.6,+P0",0,5,83262,2.7254,0.75
15392,"f78r.6,+P0",0,9,83271,2.7256,1.0
15393,"f78r.6,+P0",0,7,83278,2.7257,0.8333
15394,"f78r.6,+P0",0,7,83285,2.7259,0.6667
15395,"f78r.6,+P0",0,4,83289,2.7261,0.6667
15396,"f78r.6,+P0",0,3,83292,2.7263,1.0
15397,"f78r.6,+P0",0,2,83294,2.7264,1.0
15398,"f78r.7,+P0",0,5,83299,2.7266,0.75
15399,"f78r.7,+P0",0,5,83304,2.7268,0.75
15400,"f78r.7,+P0",0,6,83310,2.727,0.8
15401,"f78r.7,+P0",0,6,83316,2.7271,0.8
15402,"f78r.7,+P0",0,3,83319,2.7273,1.0
15403,"f78r.7,+P0",0,6,83325,2.7275,0.8
15404,"f78r.7,+P0",0,6,83331,2.7277,0.8
15405,"f78r.7,+P0",0,9,83340,2.7279,0.875
15406,"f78r.8,+P0",0,6,83346,2.728,0.8
15407,"f78r.8,+P0",0,6,83352,2.7282,0.8
15408,"f78r.8,+P0",0,4,83356,2.7284,0.6667
15409,"f78r.8,+P0",0,6,83362,2.7286,0.8
15410,"f78r.8,+P0",0,5,83367,2.7287,1.0
15411,"f78r.8,+P0",0,5,83372,2.7289,1.0
15412,"f78r.8,+P0",0,5,83377,2.7291,1.0
15413,"f78r.8,+P0",0,4,83381,2.7293,0.3333
15414,"f78r.9,+P0",0,6,83387,2.7294,1.0
15415,"f78r.9,+P0",0,5,83392,2.7296,1.0
15416,"f78r.9,+P0",0,6,83398,2.7298,0.8
15417,"f78r.9,+P0",0,6,83404,2.73,0.8
15418,"f78r.9,+P0",0,6,83410,2.7302,0.6
15419,"f78r.9,+P0",0,5,83415,2.7303,1.0
15420,"f78r.9,+P0",0,6,83421,2.7305,0.8
15421,"f78r.9,+P0",0,2,83423,2.7307,1.0
15422,"f78r.10,+P0",0,6,83429,2.7309,0.8
15423,"f78r.10,+P0",0,5,83434,2.731,1.0
15424,"f78r.10,+P0",0,7,83441,2.7312,0.8333
15425,"f78r.10,+P0",0,5,83446,2.7314,0.75
15426,"f78r.10,+P0",0,4,83450,2.7316,0.6667
15427,"f78r.10,+P0",0,4,83454,2.7318,1.0
15428,"f78r.10,+P0",0,4,83458,2.7319,0.3333
15429,"f78r.10,+P0",0,5,83463,2.7321,0.75
15430,"f78r.11,+P0",0,4,83467,2.7323,0.3333
15431,"f78r.11,+P0",0,6,83473,2.7325,0.8
15432,"f78r.11,+P0",0,6,83479,2.7326,0.6
15433,"f78r.11,+P0",0,7,83486,2.7328,0.8333
15434,"f78r.11,+P0",0,4,83490,2.733,0.3333
15435,"f78r.11,+P0",0,8,83498,2.7332,0.8571
15436,"f78r.11,+P0",0,5,83503,2.7333,0.75
15437,"f78r.11,+P0",0,2,83505,2.7335,1.0
15438,"f78r.12,+P0",0,3,83508,2.7337,1.0
15439,"f78r.12,+P0",0,7,83515,2.7339,0.8333
15440,"f78r.12,+P0",0,5,83520,2.7341,0.75
15441,"f78r.12,+P0",0,6,83526,2.7342,1.0
15442,"f78r.12,+P0",0,5,83531,2.7344,0.75
15443,"f78r.12,+P0",0,2,83533,2.7346,1.0
15444,"f78r.12,+P0",0,4,83537,2.7348,1.0
15445,"f78r.12,+P0",0,8,83545,2.7349,0.8571
15446,"f78r.13,+P0",0,6,83551,2.7351,0.8
15447,"f78r.13,+P0",0,7,83558,2.7353,0.8333
15448,"f78r.13,+P0",0,6,83564,2.7355,0.6
15449,"f78r.13,+P0",0,5,83569,2.7356,0.75
15450,"f78r.13,+P0",0,4,83573,2.7358,1.0
15451,"f78r.13,+P0",0,6,83579,2.736,1.0
15452,"f78r.13,+P0",0,8,83587,2.7362,0.7143
15453,"f78r.14,+P0",0,3,83590,2.7364,1.0
15454,"f78r.14,+P0",0,7,83597,2.7365,0.6667
15455,"f78r.14,+P0",0,2,83599,2.7367,1.0
15456,"f78r.14,+P0",0,7,83606,2.7369,0.8333
15457,"f78r.14,+P0",0,3,83609,2.7371,1.0
15458,"f78r.14,+P0",0,4,83613,2.7372,1.0
15459,"f78r.14,+P0",0,8,83621,2.7374,0.8571
15460,"f78r.14,+P0",0,5,83626,2.7376,0.5
15461,"f78r.14,+P0",0,2,83628,2.7378,1.0
15462,"f78r.15,+P0",0,9,83637,2.7379,0.875
15463,"f78r.15,+P0",0,7,83644,2.7381,0.8333
15464,"f78r.15,+P0",0,6,83650,2.7383,0.8
15465,"f78r.15,+P0",0,5,83655,2.7385,0.75
15466,"f78r.15,+P0",0,6,83661,2.7387,1.0
15467,"f78r.15,+P0",0,5,83666,2.7388,0.75
15468,"f78r.15,+P0",0,6,83672,2.739,0.6
15469,"f78r.16,+P0",0,5,83677,2.7392,0.75
15470,"f78r.16,+P0",0,4,83681,2.7394,0.6667
15471,"f78r.16,+P0",0,5,83686,2.7395,0.5
15472,"f78r.16,+P0",0,4,83690,2.7397,1.0
15473,"f78r.16,+P0",0,2,83692,2.7399,1.0
15474,"f78r.16,+P0",0,5,83697,2.7401,1.0
15475,"f78r.17,+P0",0,5,83702,2.7403,0.75
15476,"f78r.17,+P0",0,3,83705,2.7404,1.0
15477,"f78r.17,+P0",0,4,83709,2.7406,1.0
15478,"f78r.17,+P0",0,6,83715,2.7408,0.8
15479,"f78r.17,+P0",0,9,83724,2.741,0.75
15480,"f78r.18,+P0",0,9,83733,2.7411,1.0
15481,"f78r.18,+P0",0,6,83739,2.7413,0.6
15482,"f78r.18,+P0",0,3,83742,2.7415,1.0
15483,"f78r.18,+P0",0,2,83744,2.7417,1.0
15484,"f78r.18,+P0",0,5,83749,2.7418,0.5
15485,"f78r.19,+P0",0,1,83750,2.742,0.0
15486,"f78r.19,+P0",0,3,83753,2.7422,1.0
15487,"f78r.19,+P0",0,4,83757,2.7424,0.6667
15488,"f78r.19,+P0",0,6,83763,2.7426,0.8
15489,"f78r.19,+P0",0,6,83769,2.7427,0.6
15490,"f78r.19,+P0",0,3,83772,2.7429,1.0
15491,"f78r.20,+P0",0,9,83781,2.7431,1.0
15492,"f78r.20,+P0",0,7,83788,2.7433,0.8333
15493,"f78r.20,+P0",0,8,83796,2.7434,0.7143
15494,"f78r.21,+P0",0,6,83802,2.7436,1.0
15495,"f78r.21,+P0",0,6,83808,2.7438,0.6
15496,"f78r.21,+P0",0,6,83814,2.744,0.6
15497,"f78r.21,+P0",0,6,83820,2.7441,0.8
15498,"f78r.22,+P0",0,5,83825,2.7443,1.0
15499,"f78r.22,+P0",0,6,83831,2.7445,0.6
15500,"f78r.22,+P0",0,5,83836,2.7447,0.75
15501,"f78r.22,+P0",0,7,83843,2.7449,0.8333
15502,"f78r.22,+P0",0,2,83845,2.745,0.0
15503,"f78r.23,+P0",0,4,83849,2.7452,0.6667
15504,"f78r.23,+P0",0,5,83854,2.7454,1.0
15505,"f78r.23,+P0",0,7,83861,2.7456,0.8333
15506,"f78r.23,+P0",0,5,83866,2.7457,0.75
15507,"f78r.23,+P0",0,6,83872,2.7459,0.8
15508,"f78r.24,+P0",0,7,83879,2.7461,0.8333
15509,"f78r.24,+P0",0,4,83883,2.7463,1.0
15510,"f78r.24,+P0",0,6,83889,2.7464,0.6
15511,"f78r.24,+P0",0,6,83895,2.7466,0.8
15512,"f78r.24,+P0",0,4,83899,2.7468,1.0
15513,"f78r.25,+P0",0,7,83906,2.747,0.8333
15514,"f78r.25,+P0",0,4,83910,2.7472,1.0
15515,"f78r.25,+P0",0,6,83916,2.7473,0.8
15516,"f78r.25,+P0",0,6,83922,2.7475,0.6
15517,"f78r.25,+P0",0,5,83927,2.7477,0.75
15518,"f78r.26,+P0",0,8,83935,2.7479,0.8571
15519,"f78r.26,+P0",0,4,83939,2.748,1.0
15520,"f78r.26,+P0",0,8,83947,2.7482,1.0
15521,"f78r.26,+P0",0,6,83953,2.7484,1.0
15522,"f78r.26,+P0",0,7,83960,2.7486,0.5
15523,"f78r.27,+P0",0,5,83965,2.7487,0.75
15524,"f78r.27,+P0",0,7,83972,2.7489,0.8333
15525,"f78r.27,+P0",0,10,83982,2.7491,0.8889
15526,"f78r.28,+P0",0,10,83992,2.7493,0.8889
15527,"f78r.28,+P0",0,2,83994,2.7495,1.0
15528,"f78r.28,+P0",0,7,84001,2.7496,0.8333
15529,"f78r.28,+P0",0,5,84006,2.7498,1.0
15530,"f78r.28,+P0",0,11,84017,2.75,0.9
15531,"f78r.28,+P0",0,6,84023,2.7502,0.8
15532,"f78r.28,+P0",0,7,84030,2.7503,0.8333
15533,"f78r.28,+P0",0,4,84034,2.7505,1.0
15534,"f78r.29,+P0",0,6,84040,2.7507,0.4
15535,"f78r.29,+P0",0,7,84047,2.7509,0.8333
15536,"f78r.29,+P0",0,6,84053,2.7511,0.6
15537,"f78r.29,+P0",0,4,84057,2.7512,0.6667
15538,"f78r.29,+P0",0,3,84060,2.7514,0.0
15539,"f78r.29,+P0",0,5,84065,2.7516,0.75
15540,"f78r.29,+P0",0,3,84068,2.7518,0.0
15541,"f78r.29,+P0",0,4,84072,2.7519,0.6667
15542,"f78r.29,+P0",0,3,84075,2.7521,0.5
15543,"f78r.29,+P0",0,2,84077,2.7523,1.0
15544,"f78r.30,+P0",0,7,84084,2.7525,0.8333
15545,"f78r.30,+P0",0,5,84089,2.7526,0.5
15546,"f78r.30,+P0",0,5,84094,2.7528,0.75
15547,"f78r.30,+P0",0,6,84100,2.753,0.6
15548,"f78r.30,+P0",0,3,84103,2.7532,1.0
15549,"f78r.30,+P0",0,5,84108,2.7534,1.0
15550,"f78r.30,+P0",0,7,84115,2.7535,0.8333
15551,"f78r.30,+P0",0,5,84120,2.7537,0.75
15552,"f78r.30,+P0",0,4,84124,2.7539,1.0
15553,"f78r.31,+P0",0,8,84132,2.7541,0.8571
15554,"f78r.31,+P0",0,7,84139,2.7542,0.6667
15555,"f78r.31,+P0",0,6,84145,2.7544,0.8
15556,"f78r.31,+P0",0,10,84155,2.7546,0.8889
15557,"f78r.31,+P0",0,4,84159,2.7548,0.6667
15558,"f78r.31,+P0",0,7,84166,2.7549,1.0
15559,"f78r.31,+P0",0,5,84171,2.7551,0.75
15560,"f78r.32,+P0",0,6,84177,2.7553,0.8
15561,"f78r.32,+P0",0,5,84182,2.7555,0.75
15562,"f78r.32,+P0",0,6,84188,2.7557,0.6
15563,"f78r.32,+P0",0,5,84193,2.7558,1.0
15564,"f78r.32,+P0",0,5,84198,2.756,0.5
15565,"f78r.32,+P0",0,5,84203,2.7562,0.5
15566,"f78r.32,+P0",0,6,84209,2.7564,1.0
15567,"f78r.32,+P0",0,5,84214,2.7565,0.75
15568,"f78r.32,+P0",0,2,84216,2.7567,1.0
15569,"f78r.33,+P0",0,5,84221,2.7569,1.0
15570,"f78r.33,+P0",0,5,84226,2.7571,0.75
15571,"f78r.33,+P0",0,5,84231,2.7572,1.0
15572,"f78r.33,+P0",0,9,84240,2.7574,0.75
15573,"f78r.33,+P0",0,6,84246,2.7576,0.6
15574,"f78r.33,+P0",0,4,84250,2.7578,0.6667
15575,"f78r.33,+P0",0,8,84258,2.758,0.8571
15576,"f78r.33,+P0",0,4,84262,2.7581,0.6667
15577,"f78r.34,+P0",0,6,84268,2.7583,0.8
15578,"f78r.34,+P0",0,7,84275,2.7585,0.8333
15579,"f78r.34,+P0",0,8,84283,2.7587,0.8571
15580,"f78r.34,+P0",0,6,84289,2.7588,0.8
15581,"f78r.34,+P0",0,3,84292,2.759,1.0
15582,"f78r.34,+P0",0,6,84298,2.7592,0.6
15583,"f78r.34,+P0",0,7,84305,2.7594,0.8333
15584,"f78r.34,+P0",0,2,84307,2.7596,0.0
15585,"f78r.35,+P0",0,1,84308,2.7597,0.0
15586,"f78r.35,+P0",0,4,84312,2.7599,0.6667
15587,"f78r.35,+P0",0,7,84319,2.7601,0.6667
15588,"f78r.35,+P0",0,6,84325,2.7603,0.6
15589,"f78r.35,+P0",0,6,84331,2.7604,0.6
15590,"f78r.35,+P0",0,5,84336,2.7606,0.75
15591,"f78r.35,+P0",0,5,84341,2.7608,0.75
15592,"f78r.35,+P0",0,6,84347,2.761,0.8
15593,"f78r.35,+P0",0,4,84351,2.7611,0.6667
15594,"f78r.36,+P0",0,8,84359,2.7613,0.8571
15595,"f78r.36,+P0",0,6,84365,2.7615,1.0
15596,"f78r.36,+P0",0,10,84375,2.7617,1.0
15597,"f78r.36,+P0",0,8,84383,2.7619,0.7143
15598,"f78r.36,+P0",0,6,84389,2.762,0.6
15599,"f78r.36,+P0",0,2,84391,2.7622,1.0
